timestamp,price,quantity
1774889280,6379.1298828125,3702000
1774889340,6377.830078125,3826000
1774889400,6378.10986328125,3786000
1774889460,6381.4599609375,4945000
1774889520,6379.830078125,4012000
1774889580,6378.31005859375,3912000
1774889640,6376.89990234375,4189000
1774889700,6374.9599609375,4553000
1774889760,6374.89990234375,4124000
1774889820,6374.759765625,3992000
1774889880,6375.0400390625,4783000
1774889940,6377.740234375,3957000
1774890000,6380.81982421875,5378000
1774890060,6379.509765625,4274000
1774890120,6376.56982421875,4168000
1774890180,6376.47998046875,4055000
1774890240,6373.33984375,3766000
1774890300,6375.7900390625,4383000
1774890360,6378.83984375,3954000
1774890420,6378.5400390625,2955000
1774890480,6377.93017578125,3434000
1774890540,6378.27978515625,3317000
1774890600,6373.9501953125,4042000
1774890660,6372.91015625,3043000
1774890720,6373.81982421875,4435000
1774890780,6370.60009765625,4677000
1774890840,6369.56982421875,3938000
1774890900,6364.66015625,5415000
1774890960,6363.27001953125,6360000
1774891020,6365.18017578125,4458000
1774891080,6365.33984375,4752000
1774891140,6364.77001953125,4680000
1774891200,6363.52978515625,4698000
1774891260,6361.0,4636000
1774891320,6359.2099609375,4740000
1774891380,6360.259765625,5409000
1774891440,6360.60986328125,5567000
1774891500,6360.10986328125,4285000
1774891560,6359.56005859375,4362000
1774891620,6358.009765625,4752000
1774891680,6358.18994140625,4422000
1774891740,6357.81982421875,3616000
1774891800,6357.240234375,4712000
1774891860,6354.77001953125,4322000
1774891920,6353.1298828125,4565000
1774891980,6352.4501953125,6450000
1774892040,6352.8798828125,5658000
1774892100,6351.56982421875,5129000
1774892160,6357.47021484375,7362000
1774892220,6355.9599609375,4374000
1774892280,6356.6201171875,4101000
1774892340,6359.81005859375,4126000
1774892400,6361.33984375,4685000
1774892460,6360.580078125,3961000
1774892520,6362.35009765625,3783000
1774892580,6363.60009765625,3710000
1774892640,6366.56005859375,4321000
1774892700,6366.93994140625,3950000
1774892760,6362.91015625,6201000
1774892820,6365.2001953125,9658000
1774892880,6360.7998046875,6684000
1774892940,6360.2099609375,5223000
1774893000,6359.080078125,4818000
1774893060,6360.35986328125,5185000
1774893120,6359.22021484375,4214000
1774893180,6360.490234375,5650000
1774893240,6358.93994140625,4315000
1774893300,6358.43017578125,3409000
1774893360,6358.2998046875,4021000
1774893420,6357.740234375,4222000
1774893480,6356.4599609375,3861000
1774893540,6359.330078125,4214000
1774893600,6358.330078125,4445000
1774893660,6357.64990234375,4482000
1774893720,6359.4599609375,4799000
1774893780,6359.4501953125,4729000
1774893840,6357.02978515625,4127000
1774893900,6358.7099609375,4153000
1774893960,6355.25,4316000
1774894020,6353.830078125,4598000
1774894080,6353.35009765625,4200000
1774894140,6353.16015625,5183000
1774894200,6353.72021484375,5654000
1774894260,6355.009765625,4618000
1774894320,6354.7099609375,4164000
1774894380,6353.39013671875,4149000
1774894440,6357.22021484375,4515000
1774894500,6354.41015625,4187000
1774894560,6354.7099609375,4031000
1774894620,6354.81005859375,3625000
1774894680,6355.580078125,3483000
1774894740,6358.97021484375,4943000
1774894800,6359.22998046875,4746000
1774894860,6356.97998046875,4554000
1774894920,6355.77978515625,4502000
1774894980,6354.66015625,3606000
1774895040,6354.47021484375,4168000
1774895100,6352.77001953125,3915000
1774895160,6350.4501953125,4584000
1774895220,6349.22021484375,4431000
1774895280,6348.3701171875,5357000
1774895340,6347.06982421875,4224000
1774895400,6348.7900390625,4715000
1774895460,6349.39990234375,5946000
